20170220_131124	88.8	0.000197235803	1000000.0	10
20170220_131135	88.4	-0.000236645653	1000000.0	10
20170220_131144	88.4	-0.360703223	1000000.0	10
20170220_131154	88.6	-0.243080638	1000000.0	10
20170220_131204	88.1	-0.167315888	1000000.0	10
20170220_131214	88.6	-0.14864857	1000000.0	10
20170220_131224	88.4	-0.103733279	1000000.0	10
20170220_131234	88.4	-0.0878284879	1000000.0	10
20170220_131244	88.3	-0.0884150483	1000000.0	10
20170220_131254	88.3	-0.0795125018	1000000.0	10
20170220_131304	88.6	-0.0787966971	1000000.0	10
20170220_131315	88.3	-0.0817106646	1000000.0	10
20170220_131324	88.3	-0.0832313465	1000000.0	10
20170220_131334	88.4	-0.0844079161	1000000.0	10
20170220_131344	88.4	-0.0822303017	1000000.0	10
20170220_131354	88.6	-0.0788613351	1000000.0	10
20170220_131404	88.4	0.000319338416	1000000.0	10
20170220_131414	88.1	0.000105686556	1000000.0	10
20170220_131425	88.4	0.000206668284	1000000.0	10
20170220_131434	88.4	-0.42178852	1000000.0	10
20170220_131444	88.4	-0.44696539	1000000.0	10
20170220_131454	88.4	-0.545668426	1000000.0	10
20170220_131504	88.4	-0.505031893	1000000.0	10
20170220_131514	88.4	-1.07001901	1000000.0	10
20170220_131524	88.3	-0.996476666	1000000.0	10
20170220_131534	88.4	-1.01257831	1000000.0	10
20170220_131544	88.1	-1.02526394	1000000.0	10
20170220_131554	88.4	-1.03744242	1000000.0	10
20170220_131604	88.1	-0.644100992	1000000.0	10
20170220_131614	88.3	-0.568681874	1000000.0	10
20170220_131624	87.7	-0.749636487	1000000.0	10
20170220_131634	88.1	-0.941527371	1000000.0	10
20170220_131644	87.5	-0.933677604	1000000.0	10
20170220_131654	86.7	-0.905506256	1000000.0	10
20170220_131704	86.9	-0.00405933336	1000000.0	10
20170220_131714	86.7	-1.05092904	1000000.0	10
20170220_131724	87.1	-1.0602945	1000000.0	10
20170220_131734	86.9	-1.06034813	1000000.0	10
20170220_131744	87.3	-1.06242878	1000000.0	10
20170220_131754	87.3	-1.04268305	1000000.0	10
20170220_131804	86.6	-1.04407967	1000000.0	10
20170220_131814	86.9	-1.04434204	1000000.0	10
20170220_131824	87.3	-1.04633512	1000000.0	10
20170220_131834	86.9	-1.04712592	1000000.0	10
20170220_131844	86.7	-1.05050804	1000000.0	10
20170220_131854	86.6	-1.05255638	1000000.0	10
20170220_131904	86.7	-1.05277177	1000000.0	10
20170220_131914	86.7	-1.05476298	1000000.0	10
20170220_131924	86.6	-1.05544849	1000000.0	10
20170220_131934	86.9	-1.05964862	1000000.0	10
20170220_131944	86.7	-1.05836714	1000000.0	10
20170220_131954	87.1	-1.06028674	1000000.0	10
20170220_132004	87.7	-1.0617734	1000000.0	10
20170220_132014	87.3	-1.06302407	1000000.0	10
20170220_132024	86.9	-1.06434451	1000000.0	10
20170220_132034	86.9	-1.06480897	1000000.0	10
20170220_132044	86.9	-1.06567906	1000000.0	10
20170220_132054	86.9	-1.06807528	1000000.0	10
20170220_132104	87.3	-1.06939716	1000000.0	10
20170220_132114	87.1	-1.06920234	1000000.0	10
20170220_132124	87.3	-1.07016931	1000000.0	10
20170220_132134	87.1	-1.07025912	1000000.0	10
20170220_132144	87.7	-1.07112121	1000000.0	10
20170220_132154	87.1	-1.0713414	1000000.0	10
20170220_132204	87.7	-1.06990411	1000000.0	10
20170220_132214	87.9	-1.06972459	1000000.0	10
20170220_132224	87.7	-1.0694869	1000000.0	10
20170220_132234	87.7	-1.07086226	1000000.0	10
20170220_132244	87.9	-1.06953339	1000000.0	10
20170220_132254	87.7	-1.07175591	1000000.0	10
20170220_132304	88.1	-1.07094853	1000000.0	10
20170220_132314	88.1	-1.07293188	1000000.0	10
20170220_132324	88.3	-1.07365869	1000000.0	10
20170220_132334	88.3	-1.07231553	1000000.0	10
20170220_132344	88.3	-1.07506759	1000000.0	10
20170220_132354	88.3	-1.0728883	1000000.0	10
20170220_132404	88.3	-1.0725699	1000000.0	10
20170220_132414	88.3	-1.07602832	1000000.0	10
20170220_132424	87.9	-1.07620585	1000000.0	10
20170220_132434	88.3	-1.07547541	1000000.0	10
20170220_132444	88.1	-1.07674453	1000000.0	10
20170220_132454	88.4	-1.07719638	1000000.0	10
20170220_132504	88.1	-1.07595221	1000000.0	10
20170220_132514	88.3	-1.0764332	1000000.0	10
20170220_132524	88.3	-1.07481194	1000000.0	10
20170220_132534	88.3	-1.07398045	1000000.0	10
20170220_132544	88.1	-1.07333142	1000000.0	10
20170220_132554	88.1	-1.07405515	1000000.0	10
20170220_132604	88.1	-1.07506338	1000000.0	10
20170220_132614	88.1	-1.07323521	1000000.0	10
20170220_132624	88.1	-1.07353325	1000000.0	10
20170220_132634	88.3	-1.07340111	1000000.0	10
20170220_132644	88.3	-1.07341332	1000000.0	10
20170220_132654	88.1	-1.07215419	1000000.0	10
20170220_132704	87.9	-1.07182393	1000000.0	10
20170220_132714	88.3	-1.0728563	1000000.0	10
20170220_132724	88.3	-1.07088282	1000000.0	10
20170220_132734	87.9	-1.07195103	1000000.0	10
20170220_132744	88.1	-1.07145679	1000000.0	10
20170220_132754	87.9	-1.07165782	1000000.0	10
20170220_132804	88.1	-1.07235765	1000000.0	10
20170220_132814	88.1	-1.07256712	1000000.0	10
20170220_132824	88.1	-1.07255494	1000000.0	10
20170220_132834	87.9	-1.0729053	1000000.0	10
20170220_132844	87.9	-1.07318256	1000000.0	10
20170220_132854	87.7	-1.07324257	1000000.0	10
20170220_132904	87.9	-1.07450089	1000000.0	10
20170220_132914	87.9	-1.07244356	1000000.0	10
20170220_132924	87.9	-1.0731602	1000000.0	10
20170220_132934	87.9	-1.0721706	1000000.0	10
20170220_132944	88.1	-1.07147161	1000000.0	10
20170220_132954	88.3	-1.07260119	1000000.0	10
20170220_133004	88.1	-1.0731572	1000000.0	10
20170220_133014	87.5	-1.07254004	1000000.0	10
20170220_133024	87.5	-1.07309824	1000000.0	10
20170220_133034	87.3	-1.07302052	1000000.0	10
20170220_133044	87.5	-1.07241222	1000000.0	10
20170220_133054	87.5	-1.07202172	1000000.0	10
20170220_133104	87.5	-1.07186473	1000000.0	10
20170220_133114	87.3	-1.07271578	1000000.0	10
20170220_133124	87.3	-1.07327941	1000000.0	10
20170220_133134	87.5	-1.07260591	1000000.0	10
20170220_133144	87.5	-1.07357046	1000000.0	10
20170220_133154	87.5	-1.07263294	1000000.0	10
20170220_133204	87.1	-1.07306263	1000000.0	10
20170220_133214	87.3	-1.07385462	1000000.0	10
20170220_133224	86.7	-1.07336398	1000000.0	10
20170220_133234	86.4	-1.07609521	1000000.0	10
20170220_133244	87.3	-1.07487462	1000000.0	10
20170220_133254	87.3	-1.07599312	1000000.0	10
20170220_133304	87.5	-1.07600852	1000000.0	10
20170220_133314	87.5	-1.07592647	1000000.0	10
20170220_133324	87.5	-1.07623956	1000000.0	10
20170220_133334	87.5	-1.07623038	1000000.0	10
20170220_133344	87.3	-1.07798366	1000000.0	10
20170220_133354	87.3	-1.07776876	1000000.0	10
20170220_133404	87.3	-1.07888119	1000000.0	10
20170220_133414	87.7	-1.07815534	1000000.0	10
20170220_133424	87.1	-1.0786974	1000000.0	10
20170220_133434	87.5	-1.07778667	1000000.0	10
20170220_133444	87.5	-1.07878199	1000000.0	10
20170220_133454	87.3	-1.07829078	1000000.0	10
20170220_133504	87.7	-1.07935001	1000000.0	10
20170220_133514	87.5	-1.07896673	1000000.0	10
20170220_133524	87.5	-1.07900186	1000000.0	10
20170220_133534	87.9	-1.07978832	1000000.0	10
20170220_133544	87.3	-1.07895373	1000000.0	10
20170220_133554	87.5	-1.07965783	1000000.0	10
20170220_133604	87.7	-1.07908476	1000000.0	10
20170220_133614	87.5	-1.0795408	1000000.0	10
20170220_133624	87.7	-1.08036895	1000000.0	10
20170220_133634	87.7	-1.07981099	1000000.0	10
20170220_133644	87.7	-1.08026113	1000000.0	10
20170220_133654	87.9	-1.08011766	1000000.0	10
20170220_133704	87.7	-1.07930294	1000000.0	10
20170220_133714	87.9	-1.07939641	1000000.0	10
20170220_133724	87.7	-1.07897206	1000000.0	10
20170220_133734	87.7	-1.07868992	1000000.0	10
20170220_133744	87.5	-1.0793104	1000000.0	10
20170220_133754	87.5	-1.08044649	1000000.0	10
20170220_133804	87.7	-1.0805359	1000000.0	10
20170220_133814	87.7	-1.08130937	1000000.0	10
20170220_133824	87.7	-1.08136619	1000000.0	10
20170220_133834	87.7	-1.08211132	1000000.0	10
20170220_133844	87.9	-1.08157869	1000000.0	10
20170220_133854	87.7	-1.08084523	1000000.0	10
20170220_133904	87.7	-1.08090348	1000000.0	10
20170220_133914	87.9	-1.08096745	1000000.0	10
20170220_133924	88.1	-1.08322816	1000000.0	10
20170220_133934	87.9	-1.08261211	1000000.0	10
20170220_133944	87.5	-1.08331012	1000000.0	10
20170220_133954	87.7	-1.08351096	1000000.0	10
20170220_134004	87.9	-1.08264647	1000000.0	10
20170220_134014	87.5	-1.08345052	1000000.0	10
20170220_134024	87.9	-1.08292916	1000000.0	10
20170220_134034	87.7	-1.08476803	1000000.0	10
20170220_134044	87.5	-1.08463868	1000000.0	10
20170220_134054	87.9	-1.08384317	1000000.0	10
20170220_134104	87.9	-1.0843442	1000000.0	10
20170220_134114	88.1	-1.08453426	1000000.0	10
20170220_134124	87.9	-1.08389107	1000000.0	10
20170220_134134	88.1	-1.08441605	1000000.0	10
20170220_134144	88.1	-1.08538825	1000000.0	10
20170220_134154	88.3	-1.08479197	1000000.0	10
20170220_134204	88.3	-1.0853072	1000000.0	10
20170220_134214	88.3	-1.08611721	1000000.0	10
20170220_134224	88.4	-1.08562512	1000000.0	10
20170220_134234	88.3	-1.08602608	1000000.0	10
20170220_134244	88.4	-1.08563497	1000000.0	10
20170220_134254	88.1	-1.08677828	1000000.0	10
20170220_134304	86.6	-1.08715592	1000000.0	10
20170220_134314	87.1	-1.08719573	1000000.0	10
20170220_134324	87.1	-1.08802456	1000000.0	10
20170220_134334	87.3	-1.0882364	1000000.0	10
20170220_134344	87.3	-1.08787222	1000000.0	10
20170220_134354	87.3	-1.08918305	1000000.0	10
20170220_134404	87.5	-1.08874547	1000000.0	10
20170220_134414	87.3	-1.08975043	1000000.0	10
20170220_134424	87.3	-1.08866501	1000000.0	10
20170220_134434	87.5	-1.08993989	1000000.0	10
20170220_134444	87.5	-1.0891644	1000000.0	10
20170220_134454	87.3	-1.0904281	1000000.0	10
20170220_134504	87.5	-1.08997916	1000000.0	10
20170220_134514	87.3	-1.09055137	1000000.0	10
20170220_134524	87.3	-1.09109884	1000000.0	10
20170220_134534	87.5	-1.09194671	1000000.0	10
20170220_134544	87.5	-1.09205643	1000000.0	10
